#
# Results on Fri, 06 May 2022 07:45:46 GMT
# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Safari/537.36 Edg/101.0.1210.32
# Design number was non-random = 1
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. ParticipantID.
# 14. Comments.
1651823146,e50605c6abcf1345994486909dca1218,PennController,1,0,anketa,NULL,PennController,0,_Trial_,Start,1651822954809,B548,NULL
1651823146,e50605c6abcf1345994486909dca1218,PennController,1,0,anketa,NULL,TextInput,id_response,Final,проба,1651822975493,B548,NULL
1651823146,e50605c6abcf1345994486909dca1218,PennController,1,0,anketa,NULL,TextInput,id_response,First,,1651822960733,B548,Shift
1651823146,e50605c6abcf1345994486909dca1218,PennController,1,0,anketa,NULL,TextInput,age_response,Final,1,1651822975493,B548,NULL
1651823146,e50605c6abcf1345994486909dca1218,PennController,1,0,anketa,NULL,TextInput,age_response,First,,1651822965748,B548,1
1651823146,e50605c6abcf1345994486909dca1218,PennController,1,0,anketa,NULL,TextInput,gorod1_response,Final,,1651822975494,B548,NULL
1651823146,e50605c6abcf1345994486909dca1218,PennController,1,0,anketa,NULL,TextInput,gorod2_response,Final,,1651822975494,B548,NULL
1651823146,e50605c6abcf1345994486909dca1218,PennController,1,0,anketa,NULL,TextInput,lang_response,Final,,1651822975494,B548,NULL
1651823146,e50605c6abcf1345994486909dca1218,PennController,1,0,anketa,NULL,Scale,gender_response,Choice,женский,1651822966510,B548,NULL
1651823146,e50605c6abcf1345994486909dca1218,PennController,1,0,anketa,NULL,Scale,lang_edu_response,Choice,нет,1651822971131,B548,NULL
1651823146,e50605c6abcf1345994486909dca1218,PennController,1,0,anketa,NULL,PennController,0,_Trial_,End,1651822975495,B548,NULL
# 13. Comments.
1651823146,e50605c6abcf1345994486909dca1218,PennController,2,0,instruction,NULL,PennController,1,_Trial_,Start,1651822975499,NULL
1651823146,e50605c6abcf1345994486909dca1218,PennController,2,0,instruction,NULL,Button,start,Click,Click,1651822977120,NULL
1651823146,e50605c6abcf1345994486909dca1218,PennController,2,0,instruction,NULL,PennController,1,_Trial_,End,1651822977122,NULL
# 13. ParticipantID.
# 14. group.
# 15. sentence_id.
# 16. lexicalization.
# 17. conjuncts_order.
# 18. agreement.
# 19. sentence.
# 20. predicate_type.
# 21. filler_type.
# 22. question.
# 23. answer_1.
# 24. answer_2.
# 25. answer_3.
# 26. correct_answer.
# 27. Comments.
1651823146,e50605c6abcf1345994486909dca1218,PennController,5,0,training_trials,NULL,PennController,5,_Trial_,Start,1651822977124,B548,Tr,289,0,NA,NA,"За рабочим процессом следили я и Андрей.",NA,good,"NA",NA,NA,NA,NA,NULL
1651823146,e50605c6abcf1345994486909dca1218,PennController,5,0,training_trials,NULL,Controller-AcceptabilityJudgment,AcceptabilityJudgment,За рабочим процессом следили я и Андрей.,NULL,1651822979334,B548,Tr,289,0,NA,NA,"За рабочим процессом следили я и Андрей.",NA,good,"NA",NA,NA,NA,NA,Any addtional parameters were appended as additional columns
# 27. Whether or not answer was correct (NULL if N/A).
# 28. Time taken to answer..
# 29. Comments.
1651823146,e50605c6abcf1345994486909dca1218,PennController,5,0,training_trials,NULL,Controller-AcceptabilityJudgment,AcceptabilityJudgment,NULL,7,1651822979334,B548,Tr,289,0,NA,NA,"За рабочим процессом следили я и Андрей.",NA,good,"NA",NA,NA,NA,NA,NULL,1190,Any addtional parameters were appended as additional columns
# 27. Comments.
1651823146,e50605c6abcf1345994486909dca1218,PennController,5,0,training_trials,NULL,PennController,5,_Trial_,End,1651822979640,B548,Tr,289,0,NA,NA,"За рабочим процессом следили я и Андрей.",NA,good,"NA",NA,NA,NA,NA,NULL
1651823146,e50605c6abcf1345994486909dca1218,PennController,6,0,training_trials,NULL,PennController,6,_Trial_,Start,1651822979642,B548,Tr,290,0,NA,NA,"В финальном матчах выигрывали Вася и Петя.",NA,bad,"NA",NA,NA,NA,NA,NULL
1651823146,e50605c6abcf1345994486909dca1218,PennController,6,0,training_trials,NULL,Controller-AcceptabilityJudgment,AcceptabilityJudgment,В финальном матчах выигрывали Вася и Петя.,NULL,1651822981241,B548,Tr,290,0,NA,NA,"В финальном матчах выигрывали Вася и Петя.",NA,bad,"NA",NA,NA,NA,NA,Any addtional parameters were appended as additional columns
# 27. Whether or not answer was correct (NULL if N/A).
# 28. Time taken to answer..
# 29. Comments.
1651823146,e50605c6abcf1345994486909dca1218,PennController,6,0,training_trials,NULL,Controller-AcceptabilityJudgment,AcceptabilityJudgment,NULL,7,1651822981241,B548,Tr,290,0,NA,NA,"В финальном матчах выигрывали Вася и Петя.",NA,bad,"NA",NA,NA,NA,NA,NULL,579,Any addtional parameters were appended as additional columns
# 27. Comments.
1651823146,e50605c6abcf1345994486909dca1218,PennController,6,0,training_trials,NULL,PennController,6,_Trial_,End,1651822981546,B548,Tr,290,0,NA,NA,"В финальном матчах выигрывали Вася и Петя.",NA,bad,"NA",NA,NA,NA,NA,NULL
