#
# Results on Sun, 16 Apr 2023 10:33:44 GMT
# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36
# Design number was non-random = 0
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. ParticipantID.
# 14. Comments.
1681641224,c4251ef203197ef95452e332e061a79a,PennController,1,0,anketa,NULL,PennController,0,_Trial_,Start,1681641048834,Z9398,NULL
1681641224,c4251ef203197ef95452e332e061a79a,PennController,1,0,anketa,NULL,TextInput,id_response,Final,SpvyzQ,1681641091240,Z9398,NULL
1681641224,c4251ef203197ef95452e332e061a79a,PennController,1,0,anketa,NULL,TextInput,age_response,Final,34,1681641091240,Z9398,NULL
1681641224,c4251ef203197ef95452e332e061a79a,PennController,1,0,anketa,NULL,TextInput,age_response,First,,1681641060999,Z9398,3
1681641224,c4251ef203197ef95452e332e061a79a,PennController,1,0,anketa,NULL,TextInput,gorod1_response,Final,Москва,1681641091240,Z9398,NULL
1681641224,c4251ef203197ef95452e332e061a79a,PennController,1,0,anketa,NULL,TextInput,gorod1_response,First,,1681641066134,Z9398,Shift
1681641224,c4251ef203197ef95452e332e061a79a,PennController,1,0,anketa,NULL,TextInput,gorod2_response,Final,Москва,1681641091240,Z9398,NULL
1681641224,c4251ef203197ef95452e332e061a79a,PennController,1,0,anketa,NULL,TextInput,gorod2_response,First,,1681641071366,Z9398,Shift
1681641224,c4251ef203197ef95452e332e061a79a,PennController,1,0,anketa,NULL,TextInput,lang_response,Final,Китайский,1681641091240,Z9398,NULL
1681641224,c4251ef203197ef95452e332e061a79a,PennController,1,0,anketa,NULL,TextInput,lang_response,First,,1681641084382,Z9398,Shift
1681641224,c4251ef203197ef95452e332e061a79a,PennController,1,0,anketa,NULL,Scale,gender_response,Choice,мужской,1681641062502,Z9398,NULL
1681641224,c4251ef203197ef95452e332e061a79a,PennController,1,0,anketa,NULL,Scale,lang_edu_response,Choice,да,1681641079974,Z9398,NULL
1681641224,c4251ef203197ef95452e332e061a79a,PennController,1,0,anketa,NULL,PennController,0,_Trial_,End,1681641091241,Z9398,NULL
# 13. Comments.
1681641224,c4251ef203197ef95452e332e061a79a,PennController,2,0,instruction,NULL,PennController,1,_Trial_,Start,1681641091242,NULL
1681641224,c4251ef203197ef95452e332e061a79a,PennController,2,0,instruction,NULL,Button,start,Click,Click,1681641094654,NULL
1681641224,c4251ef203197ef95452e332e061a79a,PennController,2,0,instruction,NULL,PennController,1,_Trial_,End,1681641094655,NULL
# 13. ParticipantID.
# 14. group.
# 15. sentence_id.
# 16. lexicalization.
# 17. conjuncts_order.
# 18. agreement.
# 19. sentence.
# 20. predicate_type.
# 21. filler_type.
# 22. question.
# 23. answer_1.
# 24. answer_2.
# 25. answer_3.
# 26. correct_answer.
# 27. Comments.
1681641224,c4251ef203197ef95452e332e061a79a,PennController,5,0,training_trials,NULL,PennController,5,_Trial_,Start,1681641094655,Z9398,Tr,289,0,NA,NA,"За рабочим процессом следил ты и Андрей.",NA,good,"NA",NA,NA,NA,NA,NULL
1681641224,c4251ef203197ef95452e332e061a79a,PennController,5,0,training_trials,NULL,Controller-AcceptabilityJudgment,AcceptabilityJudgment,За рабочим процессом следил ты и Андрей.,NULL,1681641099854,Z9398,Tr,289,0,NA,NA,"За рабочим процессом следил ты и Андрей.",NA,good,"NA",NA,NA,NA,NA,Any addtional parameters were appended as additional columns
# 27. Whether or not answer was correct (NULL if N/A).
# 28. Time taken to answer..
# 29. Comments.
1681641224,c4251ef203197ef95452e332e061a79a,PennController,5,0,training_trials,NULL,Controller-AcceptabilityJudgment,AcceptabilityJudgment,NULL,4,1681641099854,Z9398,Tr,289,0,NA,NA,"За рабочим процессом следил ты и Андрей.",NA,good,"NA",NA,NA,NA,NA,NULL,4194,Any addtional parameters were appended as additional columns
# 27. Comments.
1681641224,c4251ef203197ef95452e332e061a79a,PennController,5,0,training_trials,NULL,PennController,5,_Trial_,End,1681641100156,Z9398,Tr,289,0,NA,NA,"За рабочим процессом следил ты и Андрей.",NA,good,"NA",NA,NA,NA,NA,NULL
1681641224,c4251ef203197ef95452e332e061a79a,PennController,6,0,training_trials,NULL,PennController,6,_Trial_,Start,1681641100156,Z9398,Tr,290,0,NA,NA,"В финальном матчах выиграли Вася и Петя.",NA,bad,"NA",NA,NA,NA,NA,NULL
1681641224,c4251ef203197ef95452e332e061a79a,PennController,6,0,training_trials,NULL,Controller-AcceptabilityJudgment,AcceptabilityJudgment,В финальном матчах выиграли Вася и Петя.,NULL,1681641104358,Z9398,Tr,290,0,NA,NA,"В финальном матчах выиграли Вася и Петя.",NA,bad,"NA",NA,NA,NA,NA,Any addtional parameters were appended as additional columns
# 27. Whether or not answer was correct (NULL if N/A).
# 28. Time taken to answer..
# 29. Comments.
1681641224,c4251ef203197ef95452e332e061a79a,PennController,6,0,training_trials,NULL,Controller-AcceptabilityJudgment,AcceptabilityJudgment,NULL,7,1681641104358,Z9398,Tr,290,0,NA,NA,"В финальном матчах выиграли Вася и Петя.",NA,bad,"NA",NA,NA,NA,NA,NULL,3191,Any addtional parameters were appended as additional columns
# 27. Comments.
1681641224,c4251ef203197ef95452e332e061a79a,PennController,6,0,training_trials,NULL,PennController,6,_Trial_,End,1681641104660,Z9398,Tr,290,0,NA,NA,"В финальном матчах выиграли Вася и Петя.",NA,bad,"NA",NA,NA,NA,NA,NULL
1681641224,c4251ef203197ef95452e332e061a79a,PennController,7,0,training_trials,NULL,PennController,7,_Trial_,Start,1681641104660,Z9398,Tr,291,0,NA,NA,"В юридическом колледже преподавали ты и Коля.",NA,good,"NA",NA,NA,NA,NA,NULL
